Date,Day,Action,Protester,Target,Govt agent,Event,Country,Location,Issue,Linked date,Time,# protester,Arrests,Injuries,ProtKilled,Propdamag,#State,#State inj,#State killed,OSD,OSR,Source,Story date,No event found
14-Oct-81,Wed,strike,Solidarity,government,,protesting food shortages,Poland,Tomaszow Mazowiecki,more food,,,5001,0,0,0,N,0,0,0,14000000,2047500,Reuters,14/10/1981,
14-Oct-81,Wed,strike,Solidarity,government,,chemical workers want better conditions,Poland,Poland,reform,,10:00-12:00,1701,0,0,0,N,0,0,0,14000000,2047500,Reuters,14/10/1981,
14-Oct-81,Wed,strike,Solidarity,government,,agricultural plant workers want no reprisals,Poland,Lubagora,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,21/10/1981,
14-Oct-81,Wed,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
14-Oct-81,Wed,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
15-Oct-81,Thu,strike,Solidarity,government,,teachers want state to accept reforms,Poland,Zdunska Wola,reform,,8:00-11:00,301,0,0,0,N,0,0,0,14000000,2047500,RFE,15/10/1981,
15-Oct-81,Thu,dismissal,Solidarity,government,,B. Lis expelled from communist party,Poland,Gdansk,freedom,,,0,0,0,0,N,0,0,0,14000000,2047500,RFE,15/10/1981,
15-Oct-81,Thu,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
15-Oct-81,Thu,accede,Solidarity,government,,state agrees to freeze staple prices,Poland,Warsaw,accede,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,15/10/1981,
15-Oct-81,Thu,rally,Solidarity,government,,state should accede in talks,Poland,Swidnica,recognition,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,17/10/1981,
15-Oct-81,Thu,strike,Solidarity,government,,agricultural plant workers want no reprisals,Poland,Lubagora,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,21/10/1981,
15-Oct-81,Thu,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
15-Oct-81,Thu,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
16-Oct-81,Fri,dismissal,Solidarity,government,party,head of Journalist Assoc. expelled from party,Poland,Warsaw,freedom,,,0,0,0,0,N,0,0,0,14000000,2047500,RFE,16/10/1981,
16-Oct-81,Fri,dismissal,editor,government,,editor of youth paper fired for interview on J. Kuron,Poland,Warsaw,freedom,,,0,0,0,0,N,0,0,0,14000000,2047500,RFE,16/10/1981,
16-Oct-81,Fri,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
16-Oct-81,Fri,repression,Solidarity,government,,purging party;army draft time extended; no strikes,Poland,Poland,repression,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,16/10/1981,
16-Oct-81,Fri,petition,soldiers,government,,protest against more draft time,Poland,Jelenia Gora,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,Reuters,16/10/1981,
16-Oct-81,Fri,strike,Solidarity,government,,taxi drivers want more fuel,Poland,Jelenia Gora,more fuel,,8:00-16:00,301,0,0,0,N,0,0,0,14000000,2047500,Reuters,16/10/1981,
16-Oct-81,Fri,strike,Solidarity,government,,clothing workers support textile workers,Poland,Mszczonow,reform,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,17/10/1981,
16-Oct-81,Fri,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,21/10/1981,
16-Oct-81,Fri,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
17-Oct-81,Sat,rally,Solidarity,government,,workers demand action on reforms,Poland,Gdansk,reform,,,3001,0,0,0,N,0,0,0,14000000,2047500,RFE,17/10/1981,
17-Oct-81,Sat,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
17-Oct-81,Sat,petition,Solidarity,government,,stop distorting our proposals,Poland,Gdansk,freedom,,,107,0,0,0,N,0,0,0,14000000,2047500,Reuters,17/10/1981,
17-Oct-81,Sat,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,21/10/1981,
17-Oct-81,Sat,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
17-Oct-81,Sat,exit,dissidents,government,,allowed to leave Poland legally,Poland,Poland,freedom,,,21,0,0,0,N,0,0,0,14000000,2447500,BBC,27/01/1982,
18-Oct-81,Sun,strike,Solidarity,government,,general strike,Poland,Poland,food,,,300000,0,0,0,N,0,0,0,14000000,2047500,RFE,18/10/1981,
18-Oct-81,Sun,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
18-Oct-81,Sun,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
18-Oct-81,Sun,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
19-Oct-81,Mon,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
19-Oct-81,Mon,petition,Solidarity,government,,banning strikes violates international law,Poland,Gdansk,freedom,,,107,0,0,0,N,0,0,0,14000000,2047500,Reuters,19/10/1981,
19-Oct-81,Mon,strike,Solidarity,government,,general strike against food shortage,Poland,Poland,more food,,,300000,0,0,0,N,0,0,0,14000000,2047500,Reuters,19/10/1981,
19-Oct-81,Mon,repression,Solidarity,government,USSR,70 Soviet Army trucks stop at a mill,Poland,Zyrardow,repression,,,0,0,0,0,N,240,0,0,14000000,2047500,Reuters,19/10/1981,
19-Oct-81,Mon,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
19-Oct-81,Mon,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
20-Oct-81,Tue,demonstration,Solidarity,government,police,tear gas disperses crowd angered by confiscation of leaflets,Poland,Katowice,freedom,,,5001,1,50,0,N,301,0,0,14000000,2047500,Reuters,20/10/1981,
20-Oct-81,Tue,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
20-Oct-81,Tue,petition,Solidarity,government,,Solidarity will defend itself against strike ban,Poland,Warsaw,freedom,,,107,0,0,0,N,0,0,0,14000000,2047500,Reuters,20/10/1981,
20-Oct-81,Tue,occupation,Communists,Party,government,hardline communist students occupy party building,Poland,Katowice,communism,,,50,0,0,0,Y,0,0,0,200000,2047500,Reuters,20/10/1981,
20-Oct-81,Tue,strike,students,government,education,protest against delay of higher education law,Poland,Gdynia,reform,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,26/10/1981,
20-Oct-81,Tue,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
20-Oct-81,Tue,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
21-Oct-81,Wed,strike,Solidarity,government,agriculture,reinstate Solidarity official; fire the head official,Poland,Zielona Gora,justice,,8:00-9:00,150000,0,0,0,N,0,0,0,14000000,2047500,RFE,21/10/1981,
21-Oct-81,Wed,arrest,Solidarity,government,police,4 Solidarity members broadcasting from van,Poland,Wroclaw,censorship,,,500,4,0,0,N,301,0,0,14000000,2047500,BBC,21/10/1981,
21-Oct-81,Wed,demonstration,Solidarity,government,police,reaction against arrests of 3 Solidarity members,Poland,Wroclaw,backlash,,,1500,11,0,0,N,301,0,0,14000000,2047500,RFE,21/10/1981,
21-Oct-81,Wed,repression,Solidarity,government,court,right of assembly suspended,Poland,Wroclaw,repression,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,21/10/1981,
21-Oct-81,Wed,censorship,Solidarity,government,police,prosecutor confiscates van's loudspeakers,Poland,Wroclaw,censorship,,,0,0,0,0,Y,31,0,0,14000000,2047500,BBC,21/10/1981,
21-Oct-81,Wed,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
21-Oct-81,Wed,repression,Solidarity,government,military,military police patrol in Katowice,Poland,Katowice,repression,,,0,0,0,0,N,301,0,0,14000000,2047500,Reuters,21/10/1981,
21-Oct-81,Wed,defection,military,government,,garrison says it will not shoot Poles,Poland,Lublin,defection,,,301,0,0,0,N,0,0,0,14000000,2047500,Reuters,22/10/1981,
21-Oct-81,Wed,obstruction,Solidarity,government,,dock workers block food exports,Poland,Poland,blockade,,,3001,0,0,0,N,0,0,0,14000000,2047500,BBC,23/10/1981,
21-Oct-81,Wed,strike,students,government,education,protest against delay of higher education law,Poland,Gdynia,reform,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,26/10/1981,
21-Oct-81,Wed,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
21-Oct-81,Wed,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
22-Oct-81,Thu,demonstration,Solidarity,government,,people march for more food,Poland,Grudziadz,food,,,9000,0,0,0,N,301,0,0,14000000,2047500,RFE,22/10/1981,
22-Oct-81,Thu,strike,Solidarity,government,agriculture,reinstate Solidarity official; fire the head official,Poland,Zielona Gora,justice,,00:00-23:59,150000,0,0,0,N,0,0,0,14000000,2047500,RFE,22/10/1981,
22-Oct-81,Thu,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
22-Oct-81,Thu,motorcade,Solidarity,government,,protest fuel shortage in cars/taxis,Poland,Warsaw,more fuel,,,3001,0,0,0,N,0,0,0,14000000,2047500,Reuters,22/10/1981,
22-Oct-81,Thu,boycott,Rural Solidarity,government,,farmers hold produce/meat for higher prices,Poland,Poland,higher price,,,3001,0,0,0,N,0,0,0,14000000,2047500,Reuters,22/10/1981,
22-Oct-81,Thu,strike,Solidarity,government,,bus/taxi drivers protest arrests,Poland,Wroclaw,backlash,21/10/1981,8:00-15:00,301,0,0,0,N,0,0,0,14000000,2047500,Reuters,22/10/1981,
22-Oct-81,Thu,strike,students,government,education,protest against delay of higher education law,Poland,Gdynia,reform,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,26/10/1981,
22-Oct-81,Thu,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
22-Oct-81,Thu,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
23-Oct-81,Fri,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
23-Oct-81,Fri,strike,Solidarity,government,agriculture,reinstate Solidarity official; fire the head official,Poland,Zielona Gora,justice,,00:00-23:59,200000,0,0,0,N,0,0,0,14000000,2047500,RFE,09/11/1981,
23-Oct-81,Fri,petition,Solidarity,government,military,state will use military to curb unrest,Poland,Poland,repression,,,3001,0,0,0,N,0,0,0,14000000,2047500,Reuters,23/10/1981,
23-Oct-81,Fri,censorship,Solidarity,government,,state paints over 1500 Solidarity posters,Poland,Poland,censorship,,,0,0,0,0,N,0,0,0,14000000,2047500,Reuters,23/10/1981,
23-Oct-81,Fri,strike,Solidarity,government,,regional general strike for more food,Poland,Tarnobrzeg,more food,,,30001,0,0,0,N,0,0,0,14000000,2047500,BBC,26/10/1981,
23-Oct-81,Fri,trial,Solidarity,government,court,4 Solidarity members indicted,Poland,Krosno,repression,08/10/1981,,0,4,0,0,N,0,0,0,14000000,2047500,BBC,26/10/1981,
23-Oct-81,Fri,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
23-Oct-81,Fri,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
24-Oct-81,Sat,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
24-Oct-81,Sat,strike,Solidarity,government,agriculture,reinstate Solidarity official; fire the head official,Poland,Zielona Gora,justice,,00:00-23:59,200000,0,0,0,N,0,0,0,14000000,2047500,RFE,09/11/1981,
24-Oct-81,Sat,strike,Solidarity,government,,regional general strike for more food,Poland,Tarnobrzeg,more food,,,30001,0,0,0,N,0,0,0,14000000,2047500,BBC,27/10/1981,
24-Oct-81,Sat,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
24-Oct-81,Sat,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
24-Oct-81,Sat,exit,dissidents,government,,allowed to leave Poland legally,Poland,Poland,freedom,,,21,0,0,0,N,0,0,0,14000000,2447500,BBC,27/01/1982,
25-Oct-81,Sun,trial,Solidarity,government,court,9 activists indicted in 4 cities,Poland,Poland,,,,0,9,0,0,N,0,0,0,14000000,2047500,RFE,25/10/1981,
25-Oct-81,Sun,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
25-Oct-81,Sun,strike,Solidarity,government,agriculture,reinstate Solidarity official; fire the head official,Poland,Zielona Gora,justice,,00:00-23:59,200000,0,0,0,N,0,0,0,14000000,2047500,RFE,09/11/1981,
25-Oct-81,Sun,strike,Solidarity,government,,regional general strike for more food,Poland,Tarnobrzeg,more food,,,30001,0,0,0,N,0,0,0,14000000,2047500,BBC,27/10/1981,
25-Oct-81,Sun,vandalism,civilians,government,USSR,Soviet army momument vandalized,Poland,Kolczyn,vandalism,,,3,0,0,0,Y,0,0,0,3,2047500,BBC,27/10/1981,
25-Oct-81,Sun,vandalism,civilians,government,USSR,Soviet army cemetary vandalized,Poland,Mysliborz,vandalism,,,3,0,0,0,Y,0,0,0,3,2047500,BBC,27/10/1981,
25-Oct-81,Sun,vandalism,civilians,government,USSR,bust of Lenin is toppled,Poland,Rybnik,vandalism,,22:00+,3,0,0,0,Y,0,0,0,3,2047500,BBC,28/10/1981,
25-Oct-81,Sun,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
25-Oct-81,Sun,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
26-Oct-81,Mon,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
26-Oct-81,Mon,strike,Solidarity,government,agriculture,reinstate Solidarity official; fire the head official,Poland,Zielona Gora,justice,,00:00-23:59,200000,0,0,0,N,0,0,0,14000000,2047500,RFE,09/11/1981,
26-Oct-81,Mon,deployment,,government,military,military task forces deployed in 2000 towns,Poland,Poland,deployment,,,0,0,0,0,,200000,0,0,14000000,2047500,RFE,24/11/1981,
26-Oct-81,Mon,rally,Solidarity,government,police,broadcasting van exhorts soldiers to defect,Poland,Wroclaw,defection,,,21,0,0,0,N,31,0,0,14000000,2047500,Reuters,26/10/1981,
26-Oct-81,Mon,strike,Solidarity,government,,warning strike for more supplies,Poland,Konin,supplies,,12:00-12:15,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
26-Oct-81,Mon,strike,students,government,university,students protest university policies,Poland,Radom,reform,,,151,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
26-Oct-81,Mon,strike,Solidarity,government,,regional general strike for more food,Poland,Tarnobrzeg,more food,,,1000000,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
26-Oct-81,Mon,strike,Solidarity,government,,health workers demand a charter contract,Poland,Lomza,freedom,,,301,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
26-Oct-81,Mon,vandalism,civilians,government,USSR,Soviet army momument vandalized,Poland,Zabrze,vandalism,,22:00+,3,0,0,0,Y,0,0,0,3,2047500,BBC,28/10/1981,
26-Oct-81,Mon,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
27-Oct-81,Tue,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
27-Oct-81,Tue,rally,Solidarity,government,,Walesa addresses rally,Poland,Zyrardow,food,,,3001,0,0,0,N,0,0,0,14000000,2047500,RFE,27/10/1981,
27-Oct-81,Tue,strike,Solidarity,government,agriculture,reinstate Solidarity official; fire the head official,Poland,Zielona Gora,justice,,00:00-23:59,200000,0,0,0,N,0,0,0,14000000,2047500,RFE,09/11/1981,
27-Oct-81,Tue,symbolic,Solidarity,government,,posters with crowned eagle appear,Poland,Warsaw,symbolism,,,301,0,0,0,N,0,0,0,14000000,2047500,Reuters,27/10/1981,
27-Oct-81,Tue,repression,Solidarity,government,,poison gas thrown to miners from car on rally,Poland,Silesia,repression,,,301,0,93,0,N,8,0,0,14000000,2047500,Reuters,27/10/1981,
27-Oct-81,Tue,strike,Solidarity,government,mines,miners protest gas injuries,Poland,Sosnowiec,justice,,,301,0,0,0,N,0,0,0,14000000,2047500,Reuters,28/10/1981,
27-Oct-81,Tue,strike,students,government,university,students protest university policies,Poland,Radom,reform,,,151,0,0,0,N,0,0,0,14000000,2047500,BBC,28/10/1981,
27-Oct-81,Tue,occupation,Rural Solidarity,government,state farm,farmers sit in for land of state farm,Poland,Luchow,land reform,,,21,0,0,0,N,0,0,0,14000000,2047500,BBC,29/10/1981,
27-Oct-81,Tue,petition,Solidarity,government,court,stop indicting Solidarity officials!,Poland,Gdansk,freedom,,,107,0,0,0,N,0,0,0,14000000,2047500,BBC,29/10/1981,
27-Oct-81,Tue,occupation,prisoners,government,prison,prisoners set fire after police break-in,Poland,Bydgoszcz,justice,,,275,275,0,0,Y,301,0,0,5000,2047500,Reuters,31/10/1981,
27-Oct-81,Tue,strike,Solidarity,government,,regional general strike for more food,Poland,Tarnobrzeg,more food,,,100000,0,0,0,N,0,0,0,14000000,2047500,Reuters,02/11/1981,
27-Oct-81,Tue,hunger strike,UN prisoner,government,court,UN employee imprisoned protests,Poland,Warsaw,freedom,,,1,0,0,0,N,0,0,0,14000000,2047500,Reuters,09/11/1981,
28-Oct-81,Wed,strike,Solidarity,government,,general strike against harrassment/shortages,Poland,Poland,freedom,,12:00-13:00,7500000,0,0,0,N,0,0,0,14000000,2047500,Reuters,28/10/1981,
28-Oct-81,Wed,strike,Solidarity,government,,strike lengthened on harrassment,Poland,Konin,freedom,,12:00-16:00,3001,0,0,0,N,0,0,0,14000000,2047500,Reuters,28/10/1981,
28-Oct-81,Wed,strike,Solidarity,government,,strike lengthened on harrassment,Poland,Piotrow Trybunalski,freedom,,12:00-14:00,3001,0,0,0,N,0,0,0,14000000,2047500,Reuters,28/10/1981,
28-Oct-81,Wed,occupation,Solidarity,government,,protesting food shortages,Poland,Zyrardow,food,,,120000,0,0,0,N,0,0,0,14000000,2047500,RFE,01/11/1981,
28-Oct-81,Wed,strike,Solidarity,government,agriculture,reinstate Solidarity official; fire the head official,Poland,Zielona Gora,justice,,00:00-23:59,200000,0,0,0,N,0,0,0,14000000,2047500,RFE,09/11/1981,
28-Oct-81,Wed,strike,Solidarity,government,mines,miners protest gas injuries,Poland,Sosnowiec,justice,27/10/1981,,301,0,0,0,N,0,0,0,14000000,2047500,Reuters,28/10/1981,
